t_rel_s,t_unix,GR07_temp_c,GR07_sem_c,GR07_rate_hz,GR07_events,GR06_temp_c,GR06_sem_c,GR06_rate_hz,GR06_events,capture
4.547500,1785530212.904233,23.06906,0.01451,912378.2157,15510,23.18661,0.07325,141622.3617,71,0
4.564500,1785530212.921233,22.97113,0.01452,912076.6068,15505,23.05416,0.07274,141559.0614,72,0
4.581500,1785530212.938233,23.01186,0.01452,912202.0518,15506,22.87905,0.07325,141475.3753,71,0
4.598500,1785530212.955233,22.98507,0.01452,912119.5298,15506,23.02109,0.07325,141543.2599,71,0
4.615500,1785530212.972233,23.03305,0.01451,912267.3072,15508,22.89779,0.07325,141484.3307,71,0
4.632500,1785530212.989233,22.98299,0.01452,912113.1345,15505,22.87427,0.07325,141473.0892,71,0
4.649500,1785530213.006233,22.95785,0.01452,912035.7035,15504,22.84614,0.07325,141459.6485,71,0
4.666500,1785530213.023233,23.00353,0.01452,912176.3980,15506,23.11074,0.07325,141586.1041,71,0
4.683500,1785530213.040233,23.01434,0.01451,912209.6737,15507,23.12845,0.07274,141594.5675,72,0
4.700500,1785530213.057233,23.03087,0.01451,912260.5844,15508,22.96451,0.07325,141516.2190,71,0
4.717500,1785530213.074233,23.00317,0.01451,912175.2811,15507,22.91692,0.07325,141493.4751,71,0
4.734500,1785530213.091233,23.02583,0.01451,912245.0632,15507,22.91665,0.07325,141493.3476,71,0
4.751500,1785530213.108233,22.98729,0.01452,912126.3774,15506,22.99224,0.07325,141529.4714,71,0
4.768500,1785530213.125233,23.07682,0.01451,912402.1391,15510,22.90743,0.07325,141488.9389,71,0
4.785500,1785530213.142233,23.04986,0.01451,912319.0744,15509,23.01581,0.07325,141540.7335,71,0
4.802500,1785530213.159233,23.07945,0.01451,912410.2329,15510,23.38044,0.07325,141714.9963,71,0
4.819500,1785530213.176233,23.08062,0.01451,912413.8322,15511,23.28243,0.07274,141668.1569,72,0
4.836500,1785530213.193233,23.10508,0.01451,912489.1691,15511,23.05375,0.07325,141558.8647,71,0
4.853500,1785530213.210233,23.09802,0.01451,912467.4184,15512,23.07775,0.07325,141570.3364,71,0
4.870500,1785530213.227233,23.09821,0.01451,912468.0159,15511,23.23358,0.07325,141644.8087,71,0
4.887500,1785530213.244233,23.06346,0.01451,912360.9848,15510,23.07754,0.07325,141570.2345,71,0
4.904500,1785530213.261233,23.16949,0.01451,912687.5496,15515,22.97511,0.08479,141521.2862,53,0
6.621888,1785530214.978621,23.05506,0.01408,912335.0896,15510,23.00674,0.07263,141536.4014,71,1
6.638888,1785530214.995621,23.12831,0.01408,912560.7341,15512,23.00160,0.07263,141533.9417,71,1
6.655888,1785530215.012621,23.15889,0.01408,912654.8949,15515,22.79908,0.07263,141437.1595,71,1
6.672888,1785530215.029621,23.13952,0.01408,912595.2543,15514,22.94516,0.07263,141506.9682,71,1
6.689888,1785530215.046621,23.07810,0.01408,912406.0829,15510,22.96367,0.07263,141515.8160,71,1
6.706888,1785530215.063621,23.05954,0.01408,912348.8906,15509,22.81647,0.07212,141445.4671,72,1
6.723888,1785530215.080621,23.11837,0.01408,912530.0959,15513,23.03509,0.07263,141549.9499,71,1
6.740888,1785530215.097621,23.03273,0.01408,912266.3366,15508,22.89810,0.07263,141484.4789,71,1
6.757888,1785530215.114621,23.07148,0.01408,912385.6802,15510,22.92618,0.07263,141497.8996,71,1
6.774888,1785530215.131621,23.05406,0.01408,912332.0213,15509,23.37522,0.07263,141712.4993,71,1
6.791888,1785530215.148621,23.10357,0.01408,912484.5032,15511,23.19581,0.07263,141626.7603,71,1
6.808888,1785530215.165621,23.07223,0.01408,912387.9962,15510,23.07745,0.07263,141570.1930,71,1
6.825888,1785530215.182621,23.10814,0.01408,912498.5975,15512,22.88833,0.07263,141479.8095,71,1
6.842888,1785530215.199621,23.14377,0.01408,912608.3241,15514,22.89074,0.07212,141480.9631,72,1
6.859888,1785530215.216621,23.17595,0.01408,912707.4429,15516,23.01613,0.07263,141540.8868,71,1
6.876888,1785530215.233621,23.16780,0.01408,912682.3486,15515,23.25274,0.07263,141653.9642,71,1
6.893888,1785530215.250621,23.09448,0.01408,912456.5139,15511,23.06308,0.07263,141563.3246,71,1
6.910888,1785530215.267621,23.08562,0.01408,912429.2298,15511,22.97842,0.07263,141522.8636,71,1
6.927888,1785530215.284621,23.08332,0.01408,912422.1574,15510,23.27583,0.07263,141665.0011,71,1
6.944888,1785530215.301621,23.07619,0.01408,912400.1734,15510,23.13875,0.07263,141599.4894,71,1
6.961888,1785530215.318621,23.03284,0.01408,912266.6513,15508,23.29634,0.07212,141674.8042,72,1
6.978888,1785530215.335621,23.06067,0.01408,912352.3903,15510,22.99702,0.07263,141531.7526,71,1
6.995888,1785530215.352621,23.22806,0.01408,912867.9716,15518,22.87941,0.07263,141475.5487,71,1
7.012888,1785530215.369621,23.19477,0.01408,912765.4104,15516,23.15817,0.07263,141608.7722,71,1
7.029888,1785530215.386621,23.11225,0.01408,912511.2486,15513,23.07256,0.07263,141567.8561,71,1
7.046888,1785530215.403621,23.10819,0.01408,912498.7587,15512,22.78504,0.07263,141430.4486,71,1
7.063888,1785530215.420621,23.14456,0.01408,912610.7688,15513,23.32846,0.07263,141690.1552,71,1
7.080888,1785530215.437621,23.12758,0.01408,912558.4738,15513,23.24058,0.07212,141648.1539,72,1
7.097888,1785530215.454621,23.06930,0.01408,912378.9707,15510,23.16701,0.07263,141612.9966,71,1
7.114888,1785530215.471621,23.12843,0.01408,912561.0885,15513,23.17692,0.07263,141617.7325,71,1
7.131888,1785530215.488621,23.11399,0.01408,912516.6106,15512,23.04884,0.07263,141556.5225,71,1
7.148888,1785530215.505621,23.15654,0.01408,912647.6623,15515,23.01142,0.07263,141538.6368,71,1
7.165888,1785530215.522621,23.19385,0.01408,912762.5746,15516,23.13422,0.07263,141597.3261,71,1
7.182888,1785530215.539621,23.20230,0.01408,912788.6073,15517,23.17664,0.07263,141617.5949,71,1
7.199888,1785530215.556621,23.15979,0.01408,912657.6674,15515,23.35665,0.07263,141703.6263,71,1
7.216888,1785530215.573621,23.16130,0.01408,912662.3244,15515,23.29157,0.07212,141672.5243,72,1
7.233888,1785530215.590621,23.15270,0.01408,912635.8415,15514,23.16750,0.07263,141613.2273,71,1
7.250888,1785530215.607621,23.12537,0.01408,912551.6788,15513,23.39923,0.07263,141723.9767,71,1
7.267888,1785530215.624621,23.14731,0.01408,912619.2381,15514,23.06800,0.07263,141565.6774,71,1
7.284888,1785530215.641621,23.11279,0.01408,912512.9292,15512,22.93099,0.07263,141500.2009,71,1
7.301888,1785530215.658621,23.09477,0.01408,912457.4129,15511,22.97834,0.07263,141522.8277,71,1
7.318888,1785530215.675621,23.12019,0.01408,912535.7221,15513,22.89822,0.07263,141484.5352,71,1
7.335888,1785530215.692621,23.15267,0.01408,912635.7547,15514,23.20300,0.07212,141630.1943,72,1
7.352888,1785530215.709621,23.13701,0.01408,912587.5289,15513,23.17657,0.07263,141617.5642,71,1
7.369888,1785530215.726621,23.03100,0.01408,912260.9844,15508,23.21468,0.07263,141635.7771,71,1
7.386888,1785530215.743621,23.05240,0.01408,912326.9176,15509,22.90746,0.07263,141488.9541,71,1
7.403888,1785530215.760621,23.04903,0.01408,912316.5179,15509,22.97355,0.07263,141520.5372,71,1
7.420888,1785530215.777621,23.15637,0.01408,912647.1445,15514,23.00650,0.07263,141536.2838,71,1
7.437888,1785530215.794621,23.11973,0.01408,912534.2900,15513,23.05380,0.07263,141558.8902,71,1
7.454888,1785530215.811621,23.10253,0.01408,912481.3037,15511,23.23101,0.07212,141643.5797,72,1
7.471888,1785530215.828621,23.28420,0.01408,913040.8722,15522,23.09178,0.07263,141577.0420,71,1
7.488888,1785530215.845621,23.06363,0.01408,912361.5011,15509,23.03940,0.07263,141552.0111,71,1
7.505888,1785530215.862621,23.19265,0.01408,912758.9041,15517,23.06790,0.07263,141565.6308,71,1
7.522888,1785530215.879621,23.17439,0.01408,912702.6611,15515,23.10096,0.07263,141581.4300,71,1
7.539888,1785530215.896621,23.11796,0.01408,912528.8559,15512,23.13416,0.07263,141597.2954,71,1
7.556888,1785530215.913621,23.12708,0.01408,912556.9346,15513,23.25270,0.07263,141653.9449,71,1
7.573888,1785530215.930621,23.10563,0.01408,912490.8675,15512,23.12018,0.07263,141590.6148,71,1
7.590888,1785530215.947621,23.10332,0.01408,912483.7636,15512,22.91428,0.07212,141492.2147,72,1
7.607888,1785530215.964621,23.13518,0.01408,912581.8732,15513,23.07761,0.07263,141570.2702,71,1
7.624888,1785530215.981621,23.18030,0.01408,912720.8613,15516,23.20503,0.07263,141631.1636,71,1
7.641888,1785530215.998621,23.11157,0.01408,912509.1672,15512,22.93586,0.07263,141502.5282,71,1
7.658888,1785530216.015621,23.13146,0.01408,912570.4099,15513,22.97381,0.07263,141520.6644,71,1
7.675888,1785530216.032621,23.16174,0.01408,912663.6943,15515,23.04888,0.07263,141556.5377,71,1
7.692888,1785530216.049621,23.17885,0.01408,912716.3782,15516,22.92135,0.07263,141495.5930,71,1
7.709888,1785530216.066621,23.17785,0.01408,912713.2985,15515,23.09598,0.07212,141579.0481,72,1
7.726888,1785530216.083621,23.14744,0.01408,912619.6395,15514,22.82222,0.07263,141448.2172,71,1
7.743888,1785530216.100621,23.11844,0.01408,912530.3315,15513,23.07270,0.07263,141567.9224,71,1
7.760888,1785530216.117621,23.18706,0.01408,912741.6761,15516,22.98276,0.07263,141524.9400,71,1
7.777888,1785530216.134621,23.19674,0.01408,912771.4865,15516,22.95013,0.07263,141509.3467,71,1
7.794888,1785530216.151621,23.19732,0.01408,912773.2622,15517,23.04929,0.07263,141556.7372,71,1
7.811888,1785530216.168621,23.12786,0.01408,912559.3448,15513,23.07277,0.07263,141567.9583,71,1
7.828888,1785530216.185621,23.01225,0.01408,912203.2343,15507,23.05387,0.07212,141558.9253,72,1
7.845888,1785530216.202621,23.05419,0.01408,912332.4337,15509,23.35191,0.07263,141701.3607,71,1
7.862888,1785530216.219621,23.09477,0.01408,912457.4129,15511,23.14825,0.07263,141604.0310,71,1
7.879888,1785530216.236621,23.13855,0.01408,912592.2569,15514,23.28540,0.07263,141669.5734,71,1
7.896888,1785530216.253621,23.02729,0.01408,912249.5567,15507,23.28526,0.07263,141669.5066,71,1
7.913888,1785530216.270621,23.02740,0.01408,912249.9004,15508,22.96412,0.07263,141516.0306,71,1
7.930888,1785530216.287621,23.05232,0.01408,912326.6695,15509,23.03508,0.07263,141549.9453,71,1
7.947888,1785530216.304621,22.98790,0.01408,912128.2387,15505,22.90292,0.07263,141486.7859,71,1
7.964888,1785530216.321621,22.96904,0.01408,912070.1463,15505,23.11468,0.07212,141587.9863,72,1
7.981888,1785530216.338621,22.97325,0.01408,912083.1338,15505,23.25732,0.07263,141656.1529,71,1
7.998888,1785530216.355621,23.07587,0.01408,912399.1905,15510,22.99738,0.07263,141531.9260,71,1
8.015888,1785530216.372621,23.07975,0.01408,912411.1537,15510,23.11988,0.07263,141590.4726,71,1
8.032888,1785530216.389621,23.11424,0.01408,912517.3755,15513,23.00671,0.07263,141536.3864,71,1
8.049888,1785530216.406621,23.11177,0.01408,912509.7780,15512,22.95927,0.07263,141513.7131,71,1
8.066888,1785530216.423621,23.10954,0.01408,912502.9036,15512,23.18633,0.07263,141622.2281,71,1
8.083888,1785530216.440621,23.12649,0.01408,912555.1011,15513,22.95591,0.07212,141512.1066,72,1
8.100888,1785530216.457621,23.15571,0.01408,912645.1266,15514,22.96868,0.07263,141518.2095,71,1
8.117888,1785530216.474621,23.10968,0.01408,912503.3407,15512,22.93122,0.07263,141500.3081,71,1
8.134888,1785530216.491621,23.11555,0.01408,912521.4172,15512,23.00196,0.07263,141534.1156,71,1
8.151888,1785530216.508621,23.01346,0.01408,912206.9835,15507,22.93120,0.07263,141500.2976,71,1
8.168888,1785530216.525621,23.09305,0.01408,912452.1084,15511,22.93573,0.07263,141502.4617,71,1
8.185888,1785530216.542621,23.07452,0.01408,912395.0452,15510,23.02063,0.07263,141543.0406,71,1
8.202888,1785530216.559621,23.04321,0.01408,912298.6053,15509,22.95000,0.07263,141509.2845,71,1
8.219888,1785530216.576621,23.18507,0.01408,912735.5302,15516,22.98855,0.07212,141527.7061,72,1
8.236888,1785530216.593621,23.14938,0.01408,912625.6250,15514,22.97809,0.07263,141522.7101,71,1
8.253888,1785530216.610621,23.13827,0.01408,912591.3858,15514,22.90737,0.07263,141488.9082,71,1
8.270888,1785530216.627621,23.10890,0.01408,912500.9440,15511,22.83658,0.07263,141455.0803,71,1
8.287888,1785530216.644621,23.12671,0.01408,912555.7877,15513,23.04423,0.07263,141554.3177,71,1
8.304888,1785530216.661621,23.15124,0.01408,912631.3559,15515,23.19608,0.07263,141626.8878,71,1
8.321888,1785530216.678621,23.08856,0.01408,912438.2830,15510,23.01138,0.07263,141538.6159,71,1
8.338888,1785530216.695621,23.08605,0.01408,912430.5459,15511,23.00740,0.07212,141536.7136,72,1
8.355888,1785530216.712621,23.02170,0.01408,912232.3462,15508,22.79902,0.07263,141437.1293,71,1
8.372888,1785530216.729621,23.11017,0.01408,912504.8442,15512,22.95446,0.07263,141511.4170,71,1
8.389888,1785530216.746621,23.11049,0.01408,912505.8440,15512,23.17696,0.07263,141617.7481,71,1
8.406888,1785530216.763621,23.05195,0.01408,912325.5278,15508,22.99284,0.07263,141529.7577,71,1
8.423888,1785530216.780621,23.08352,0.01408,912422.7673,15511,23.12964,0.07263,141595.1369,71,1
8.440888,1785530216.797621,23.09730,0.01408,912465.2179,15511,23.04467,0.07263,141554.5274,71,1
8.457888,1785530216.814621,23.08654,0.01408,912432.0542,15511,23.24958,0.07212,141652.4561,72,1
8.474888,1785530216.831621,23.06946,0.01408,912379.4699,15510,23.19571,0.07263,141626.7089,71,1
8.491888,1785530216.848621,23.06741,0.01408,912373.1558,15510,23.25199,0.07263,141653.6054,71,1
8.508888,1785530216.865621,23.10807,0.01408,912498.3789,15512,23.15283,0.07263,141606.2199,71,1
8.525888,1785530216.882621,23.12018,0.01408,912535.6777,15512,23.14373,0.07263,141601.8680,71,1
8.542888,1785530216.899621,23.15884,0.01408,912654.7446,15515,23.29980,0.07263,141676.4575,71,1
8.559888,1785530216.916621,23.15136,0.01408,912631.7097,15514,23.08687,0.07263,141574.6937,71,1
8.576888,1785530216.933621,23.27164,0.01408,913002.1874,15521,23.07265,0.07263,141567.9016,71,1
8.593888,1785530216.950621,23.12787,0.01408,912559.3494,15513,22.98445,0.07212,141525.7487,72,1
8.610888,1785530216.967621,23.18123,0.01408,912723.7050,15515,22.77991,0.07263,141427.9941,71,1
8.627888,1785530216.984621,23.16064,0.01408,912660.3051,15515,22.96846,0.07263,141518.1071,71,1
8.644888,1785530217.001621,23.02097,0.01408,912230.0912,15507,22.99249,0.07263,141529.5892,71,1
8.661888,1785530217.018621,23.18239,0.01408,912727.2830,15516,22.89297,0.07263,141482.0293,71,1
8.678888,1785530217.035621,23.15904,0.01408,912655.3691,15515,22.94505,0.07263,141506.9164,71,1
8.695888,1785530217.052621,23.10465,0.01408,912487.8542,15512,22.92144,0.07263,141495.6338,71,1
8.712888,1785530217.069621,23.13099,0.01408,912568.9684,15513,23.05890,0.07212,141561.3273,72,1
8.729888,1785530217.086621,23.16910,0.01408,912686.3562,15515,23.11980,0.07263,141590.4310,71,1
8.746888,1785530217.103621,23.15156,0.01408,912632.3203,15514,22.92620,0.07263,141497.9097,71,1
8.763888,1785530217.120621,23.11765,0.01408,912527.8871,15512,22.72797,0.07263,141403.1736,71,1
8.780888,1785530217.137621,23.08231,0.01408,912419.0345,15511,22.86515,0.07263,141468.7310,71,1
8.797888,1785530217.154621,23.10753,0.01408,912496.7065,15512,23.04890,0.07263,141556.5475,71,1
8.814888,1785530217.171621,23.18559,0.01408,912737.1480,15516,22.81334,0.07263,141443.9716,71,1
8.831888,1785530217.188621,23.14352,0.01408,912607.5647,15514,23.09139,0.07212,141576.8557,72,1
8.848888,1785530217.205621,23.13206,0.01408,912572.2667,15513,22.88398,0.07263,141477.7328,71,1
8.865888,1785530217.222621,23.04370,0.01408,912300.1052,15508,23.03932,0.07263,141551.9703,71,1
8.882888,1785530217.239621,23.14409,0.01408,912609.3098,15514,23.05886,0.07263,141561.3089,71,1
8.899888,1785530217.256621,23.10759,0.01408,912496.9049,15512,23.00658,0.07263,141536.3248,71,1
8.916888,1785530217.273621,23.08585,0.01408,912429.9521,15511,22.97802,0.07263,141522.6744,71,1
8.933888,1785530217.290621,23.14400,0.01408,912609.0587,15514,22.99239,0.07263,141529.5431,71,1
8.950888,1785530217.307621,23.21122,0.01408,912816.0947,15517,22.84626,0.07263,141459.7035,71,1
8.967888,1785530217.324621,23.20762,0.01408,912804.9984,15517,22.95155,0.07212,141510.0232,72,1
8.984888,1785530217.341621,23.23705,0.01408,912895.6444,15519,23.20960,0.07263,141633.3472,71,1
9.001888,1785530217.358621,23.07891,0.01408,912408.5648,15510,23.27617,0.07263,141665.1651,71,1
9.018888,1785530217.375621,23.17030,0.01408,912690.0508,15515,23.23324,0.07263,141644.6449,71,1
9.035888,1785530217.392621,23.21261,0.01408,912820.3852,15518,23.18645,0.07263,141622.2847,71,1
9.052888,1785530217.409621,23.18779,0.01408,912743.9184,15516,22.94975,0.07263,141509.1622,71,1
9.069888,1785530217.426621,23.14066,0.01408,912598.7631,15514,22.99248,0.07263,141529.5838,71,1
9.086888,1785530217.443621,23.09496,0.01408,912458.0128,15511,22.94687,0.07212,141507.7890,72,1
9.103888,1785530217.460621,23.14813,0.01408,912621.7519,15514,23.11998,0.07263,141590.5179,71,1
9.120888,1785530217.477621,23.17594,0.01408,912707.4126,15515,23.01174,0.07263,141538.7904,71,1
9.137888,1785530217.494621,23.18505,0.01408,912735.4728,15516,23.03497,0.07263,141549.8934,71,1
9.154888,1785530217.511621,23.23304,0.01408,912883.2930,15519,22.95986,0.07263,141513.9938,71,1
9.171888,1785530217.528621,23.24102,0.01408,912907.8888,15519,22.99234,0.07263,141529.5174,71,1
9.188888,1785530217.545621,23.23282,0.01408,912882.6139,15518,22.97343,0.07263,141520.4801,71,1
9.205888,1785530217.562621,23.21572,0.01408,912829.9561,15518,22.94235,0.07212,141505.6300,72,1
9.222888,1785530217.579621,23.18382,0.01408,912731.6840,15516,22.89348,0.07263,141482.2741,71,1
9.239888,1785530217.596621,23.13043,0.01408,912567.2387,15513,22.90760,0.07263,141489.0206,71,1
9.256888,1785530217.613621,23.18411,0.01408,912732.5797,15516,22.87413,0.07263,141473.0225,71,1
9.273888,1785530217.630621,23.16484,0.01408,912673.2253,15515,22.97817,0.07263,141522.7464,71,1
9.290888,1785530217.647621,23.26466,0.01408,912980.7020,15520,23.04891,0.07263,141556.5524,71,1
9.307888,1785530217.664621,23.14828,0.01408,912622.2153,15514,23.13842,0.07263,141599.3304,71,1
9.324888,1785530217.681621,23.13720,0.01408,912588.1002,15514,23.05829,0.07263,141561.0384,71,1
9.341888,1785530217.698621,23.20264,0.01408,912789.6515,15516,23.13326,0.07212,141596.8674,72,1
9.358888,1785530217.715621,23.16568,0.01408,912675.8258,15515,23.17686,0.07263,141617.7022,71,1
9.375888,1785530217.732621,23.16441,0.01408,912671.9173,15515,23.00199,0.07263,141534.1308,71,1
9.392888,1785530217.749621,23.10629,0.01408,912492.8995,15512,22.88929,0.07263,141480.2696,71,1
9.409888,1785530217.766621,23.08654,0.01408,912432.0790,15511,23.04442,0.07263,141554.4099,71,1
9.426888,1785530217.783621,23.11799,0.01408,912528.9225,15512,23.12018,0.07263,141590.6152,71,1
9.443888,1785530217.800621,23.14281,0.01408,912605.3841,15514,23.06803,0.07263,141565.6925,71,1
9.460888,1785530217.817621,23.15240,0.01408,912634.9131,15514,23.10042,0.07212,141581.1714,72,1
9.477888,1785530217.834621,23.13598,0.01408,912584.3511,15514,23.25235,0.07263,141653.7795,71,1
9.494888,1785530217.851621,23.12693,0.01408,912556.4836,15513,23.10107,0.07263,141581.4812,71,1
9.511888,1785530217.868621,23.11148,0.01408,912508.8705,15512,22.97818,0.07263,141522.7512,71,1
9.528888,1785530217.885621,23.10377,0.01408,912485.1357,15511,23.05424,0.07263,141559.1006,71,1
9.545888,1785530217.902621,23.10841,0.01408,912499.4315,15512,22.85125,0.07263,141462.0878,71,1
9.562888,1785530217.919621,23.08807,0.01408,912436.7852,15511,23.04014,0.07263,141552.3637,71,1
